,PrimaryDI,brandName,versionModelNumber,companyName,deviceDescription,sizeText,productCode,deviceId,gmdnPTName,gmdnPTDefinition
869,e3e96cf3-9237-49eb-9921-98be5976ac37,MENTOR MemoryGel Breast Implant,3504251BC,MENTOR TEXAS L.P.,"Smooth Round Moderate Plus Profile Gel-Filled Breast Implant, 425cc",695 cc,FTR,81317003809,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
870,73159ddb-2e51-44b9-90f6-cc2f14ca7526,SIENTRA Silicone Gel Breast Implant,20721-525MP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Round, Moderate Plus Profile, 525cc",335 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
871,3c6b6ce7-8e83-4955-b637-17f4226e8b25,SIENTRA Silicone Gel Breast Implant,20721-505MP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Round, Moderate Plus Profile, 505cc",295 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
872,9b35ad1d-313f-4370-89d0-de8bc548ac83,SIENTRA Silicone Gel Breast Implant,20721-455MP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Round, Moderate Plus Profile, 455cc",640 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
873,a779ce05-ab8a-4ec3-b7e1-3edfad4a5ede,SIENTRA Silicone Gel Breast Implant,20721-385MP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Round, Moderate Plus Profile, 385cc",175 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
874,e2d42234-193a-4730-9c85-d7410481b33e,SIENTRA Silicone Gel Breast Implant,20721-215MP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Round, Moderate Plus Profile, 215cc",440 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
875,6abe7d99-c6dc-4582-9add-938fd4cf5117,SIENTRA Silicone Gel Breast Implant,20721-300HP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Round, High Profile, 300 cc",145 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
876,494f9b05-ea46-43e3-a0d2-717139532b09,SIENTRA Silicone Gel Breast Implant,10621-540MP,"Sientra, Inc.","Silicone Gel Breast Implant, Smooth Round, Moderate Plus Profile, 540 cc",125 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
877,538e3e10-e931-4ca1-b7ed-bee2445ba2b9,SIENTRA Silicone Gel Breast Implant,10721-575MP,"Sientra, Inc.","Silicone Gel Breast Implant, Smooth Round, Moderate Plus Profile, 575 cc",410 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
878,e21a6ff5-9100-482d-81cd-fc67f12389ad,SIENTRA Silicone Gel Breast Implant,10721-525MP,"Sientra, Inc.","Silicone Gel Breast Implant, Smooth Round, Moderate Plus Profile, 525 cc",290 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
879,b5a4651b-66fe-461c-89a9-b17012bdd072,SIENTRA Silicone Gel Breast Implant,10721-305MP,"Sientra, Inc.","Silicone Gel Breast Implant, Smooth Round, Moderate Plus Profile, 305 cc",230 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
880,3f869d3d-69ac-4534-b2fc-5d738e290d39,SIENTRA Silicone Gel Breast Implant,10721-215MP,"Sientra, Inc.","Silicone Gel Breast Implant, Smooth Round, Moderate Plus Profile, 215 cc",170 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
881,6376d285-77eb-4f6d-aa88-5d43c4fc2a16,SIENTRA Silicone Gel Breast Implant,10721-350HP,"Sientra, Inc.","Silicone Gel Breast Implant, Smooth Round, High Profile, 350 cc",110 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
882,6da539cd-a9f3-484f-b5f9-d81403ef3e93,SIENTRA Silicone Gel Breast Implant,20676-485HP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Shaped Classic Base, High Profile, 485 cc",650 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
883,6de39db0-12b8-4262-bb27-b5a2c0c1a23d,SIENTRA Silicone Gel Breast Implant,20676-365HP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Shaped Classic Base, High Profile, 365 cc",495 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
884,26613383-8e75-481a-a596-75936ad00f44,SIENTRA Silicone Gel Breast Implant,20676-320HP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Shaped Classic Base, High Profile, 320 cc",310 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
885,e03b7ff2-5551-4713-9099-6e0d7583c4f4,SIENTRA Silicone Gel Breast Implant,20646-470MP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Shaped Round Base, Moderate Profile, 470 cc",225 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
886,15f8a6b4-fa6b-4c98-8ec5-31588080e138,SIENTRA Silicone Gel Breast Implant,20646-390MP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Shaped Round Base, Moderate Profile, 390 cc",560 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
887,60732d17-ceb4-4aef-b6f4-a0603c5696ea,SIENTRA Silicone Gel Breast Implant,20646-300MP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Shaped Round Base, Moderate Profile, 300 cc",385 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
888,ab1c2df7-ad61-4f6a-b7be-72fbea71e3a9,SIENTRA Silicone Gel Breast Implant,20646-485RB,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Shaped Round Base, 485 cc",365 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
889,e1b3ead2-ea14-4856-9b79-e85d04cd0727,SIENTRA Silicone Gel Breast Implant,20645-450MP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Shaped Oval Base, Moderate Profile, 450 cc",295 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
890,513d0481-1dca-498c-bdae-93642960accd,SIENTRA Silicone Gel Breast Implant,20645-400MP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Shaped Oval Base, Moderate Profile, 400 cc",265 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
891,eb77817b-38da-4cd0-a7af-93b56cad119f,SIENTRA Silicone Gel Breast Implant,20645-370MP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Shaped Oval Base, Moderate Profile, 370 cc",240 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
892,2d0c5dff-4f16-427b-98d2-361227f76ada,SIENTRA Silicone Gel Breast Implant,20645-370HP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Shaped Oval Base, High Profile, 370 cc",755 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
893,e2920a65-ea24-402a-b3e3-d02134dcbc2b,SIENTRA Silicone Gel Breast Implant,20645-240HP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Shaped Oval Base, High Profile, 240 cc",560 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
894,5ec12754-8796-4d22-9519-ddc890742551,SIENTRA Silicone Gel Breast Implant,20645-180HP,"Sientra, Inc.","Silicone Gel Breast Implant, Textured Shaped Oval Base, High Profile, 180 cc",485 cc,FTR,8.1279E+11,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
